brand,model,generation,modification,base_price
Volkswagen,Passat,B6 (2005—2010),2.0 TSI AT (200 л.с.),505016.98
Volkswagen,Passat,B7 (2010—2015),1.4 TSI DSG (122 л.с),792236.3557483731
Volkswagen,Passat,B7 (2010—2015),1.4 TSI MT (122 л.с.),775440.8469827586
Volkswagen,Passat,B7 (2010—2015),1.8 TSI MT (152 л.с),871363.8177874186
Volkswagen,Passat,B8 (2014—2020),1.4 TSI DSG (150 л.с.),1649368.7579908676
Volkswagen,Passat,B8 (2014—2020),1.6 TDI MT (120 л.с.),1486584.8333333333
Volkswagen,Passat,B8 (2014—2020),1.8 TSI DSG (180 л.с.),1840864.8906942392
Volkswagen,Passat,B8 (2014—2020),2.0 TDI DSG (150 л.с.),1825903.8185185185
Volkswagen,Passat,B8 (2014—2020),2.0 TSI 4MOTION DSG (220 л.с.),2569725.6
Volkswagen,Passat,B8 рестайлинг (2019—2023),1.4 TSI DSG (150 л.с.),2706256.210526316
Volkswagen,Passat CC,B6 (2008—2012),1.8 TSI DSG (152 л.с.),782356.8537581699
Volkswagen,Passat CC,B6 (2008—2012),1.8 TSI DSG (160 л.с.),733337.98
Volkswagen,Passat CC,B6 (2008—2012),1.8 TSI MT (152 л.с.),764289.9752650177
Volkswagen,Passat CC,B6 (2008—2012),2.0 TSI AT (200 л.с.),755315.1324324324
Volkswagen,Passat CC,B6 рестайлинг (2012—2017),1.8 TSI DSG (152 л.с.),1090666.7476190475
Volkswagen,Phaeton,I рестайлинг (2010—2016),4.2 4Motion AT (335 л.с.),1668000.0
Volkswagen,Pointer,I (2003—2006),1.0 MT (67 л.с.),148240.16225165562
Volkswagen,Polo,III (1994—2002),1.6 MT (75 л.с.),113037.73262032085
Volkswagen,Polo,IV (2001—2005),1.2 MT (54 л.с.),208477.25757575757
Volkswagen,Polo,IV (2001—2005),1.4 MT (75 л.с.),234348.13333333333
Volkswagen,Polo,V (2009—2015),1.4 DSG (85 л.с.),592419.4240601504
Volkswagen,Polo,V (2009—2015),1.6 MPI MT (85 л.с.),570903.2612456747
Volkswagen,Polo,V рестайлинг (2015—2020),1.4 TSI DSG (125 л.с.),1094547.142993327
Volkswagen,Polo,V рестайлинг (2015—2020),1.6 MPI AT (105 л.с.),785069.1898569571
Volkswagen,Polo,V рестайлинг (2015—2020),1.6 MPI MT (105 л.с.),663809.3391544118
Volkswagen,Polo,VI (2020—2023),1.4 TSI DSG (125 л.с.),1644007.9764542936
Volkswagen,Polo,VI (2020—2023),1.6 MPI MT (110 л.с.),1349685.5896624473
Volkswagen,Polo,VI (2020—2023),1.6 MPI MT (90 л.с.),1207797.0151228732
Volkswagen,Sharan,I (1995—2000),1.9 TDI MT (110 л.с.),231306.81818181818
Volkswagen,Sharan,I рестайлинг 2 (2003—2010),1.9 TDI AT (115 л.с.),516085.18518518517
Volkswagen,Taos,I (2020—2023),1.4 TSI AT (150 л.с.),2629944.939189189
Volkswagen,Teramont,I (2017—2021),2.0 TSI AT (220 л.с.),3479519.4820143883
Volkswagen,Tiguan,I (2007—2011),1.4 TSI MT (150 л.с.),703577.612244898
Volkswagen,Tiguan,I (2007—2011),2.0 TDI 4Motion AT (140 л.с.),898052.5972222222
Volkswagen,Tiguan,I (2007—2011),2.0 TSI 4Motion AT (170 л.с.),904500.014198783
Volkswagen,Tiguan,I (2007—2011),2.0 TSI AT (200 л.с.),825108.695652174
Volkswagen,Tiguan,I рестайлинг (2011—2017),1.4 TSI 4Motion MT (150 л.с.),965429.9363636364
Volkswagen,Tiguan,I рестайлинг (2011—2017),1.4 TSI DSG (150 л.с.),1148430.9949874687
Volkswagen,Tiguan,I рестайлинг (2011—2017),1.4 TSI MT (122 л.с.),998882.0998349835
Volkswagen,Tiguan,I рестайлинг (2011—2017),2.0 TDI 4Motion AT (140 л.с.),1243769.2284444445
Volkswagen,Tiguan,I рестайлинг (2011—2017),2.0 TSI 4Motion AT (180 л.с.),1571054.5151515151
Volkswagen,Tiguan,I рестайлинг (2011—2017),2.0 TSI 4Motion AT (200 л.с.),1245463.2375
Volkswagen,Tiguan,II (2016—2020),1.4 TSI 4MOTION DSG (150 л.с.),2243541.609611231
Volkswagen,Tiguan,II (2016—2020),1.4 TSI DSG (125 л.с.),1803040.9384615384
Volkswagen,Tiguan,II (2016—2020),1.4 TSI DSG (150 л.с.),2071267.4601473543
Volkswagen,Tiguan,II (2016—2020),2.0 TDI 4MOTION DSG (150 л.с.),2549028.2911093626
Volkswagen,Tiguan,II (2016—2020),2.0 TDI DSG (150 л.с.),2231563.3863636362
Volkswagen,Tiguan,II (2016—2020),2.0 TSI 4MOTION DSG (180 л.с.),2557433.2475067996
Volkswagen,Tiguan,II (2016—2020),2.0 TSI 4MOTION DSG (220 л.с.),2858811.4362880886
Volkswagen,Tiguan,II (2016—2020),2.0 TSI 4XMOTION DSG (180 л.с.),2516359.9463220676
Volkswagen,Tiguan,II рестайлинг (2020—2023),1.4 TSI 4MOTION DSG (150 л.с.),3230900.9640883976
Volkswagen,Tiguan,II рестайлинг (2020—2023),2.0 TSI 4MOTION DSG (180 л.с.),3464727.5895721926
Volkswagen,Tiguan,II рестайлинг (2020—2023),2.0 TSI 4MOTION DSG (220 л.с.),4355986.475247525
Volkswagen,Touareg,I (2002—2006),2.5 TDI AT (174 л.с.),663013.9206349206
Volkswagen,Touareg,I (2002—2006),2.5 TDI MT (174 л.с.),628162.7714285714
Volkswagen,Touareg,I (2002—2006),3.2 FSI AT (220 л.с.),553641.2718078382
Volkswagen,Touareg,I (2002—2006),3.2 FSI AT (241 л.с.),632452.3702579666
Volkswagen,Touareg,I рестайлинг (2006—2010),2.5 TDI AT (174 л.с.),880240.1687871077
Volkswagen,Touareg,I рестайлинг (2006—2010),2.5 TDI MT (174 л.с.),922909.0909090909
Volkswagen,Touareg,I рестайлинг (2006—2010),3.0 V6 TDI AT (224 л.с.),957756.9672686231
Volkswagen,Touareg,I рестайлинг (2006—2010),3.0 V6 TDI AT (240 л.с.),1079065.861680328
Volkswagen,Touareg,I рестайлинг (2006—2010),3.6 FSI V6 AT (280 л.с.),826223.0535117057
Volkswagen,Touareg,I рестайлинг (2006—2010),4.2 FSI V8 AT (350 л.с.),784347.9401709401
Volkswagen,Touareg,II (2010—2014),3.0 TDI 4Motion AT (204 л.с.),1946358.4132231404
Volkswagen,Touareg,II (2010—2014),3.0 TDI 4Motion AT (245 л.с.),2008845.3230769231
Volkswagen,Touareg,II (2010—2014),3.0 TDI AT (204 л.с.) 4WD,1839788.8342541438
Volkswagen,Touareg,II (2010—2014),3.6 TSI 4Motion AT (249 л.с.),1840758.1510989012
Volkswagen,Touareg,II (2010—2014),3.6 V6 4Motion AT (249 л.с.),1839797.6835853131
Volkswagen,Touareg,II рестайлинг (2014—2018),3.0 TDI 4Motion AT (245 л.с.),3252286.4166666665
Volkswagen,Touareg,III (2018—2023),2.0 TSI AT (249 л.с.),5361525.060509554
Volkswagen,Touareg,III (2018—2023),3.0 TDI AT (249 л.с.),6080349.955769231
Volkswagen,Touran,I (2003—2006),1.9 TDI MT (105 л.с.),415694.4166666667
Volkswagen,Touran,I рестайлинг (2006—2010),1.4 TSI MT (140 л.с.),523463.2804878049
Volkswagen,Touran,I рестайлинг (2006—2010),1.6 MPI MT (102 л.с.),564109.512195122
Volkswagen,Touran,I рестайлинг (2006—2010),1.9 TDI DSG (105 л.с.),535917.5333333333
Volkswagen,Touran,I рестайлинг (2006—2010),2.0 TDI DSG (140 л.с.),578820.0666666667
Volkswagen,Touran,I рестайлинг (2006—2010),2.0 TDI MT (140 л.с.),581941.8157894737
Volkswagen,Touran,II (2010—2015),1.2 TSI MT (105 л.с.),719918.7021276596
Volkswagen,Touran,II (2010—2015),1.4 TSI DSG (140 л.с.),808652.095505618
Volkswagen,Transporter,T3 (1979—1992),1.6 D MT (50 л.с.),155911.00955414012
Volkswagen,Transporter,T3 (1979—1992),1.6 MT (70 л.с.),197603.8606557377
Volkswagen,Transporter,T3 (1979—1992),1.9 MT (83 л.с.),214733.33333333334
Volkswagen,Transporter,T4 (1990—2003),1.9 MT (60 л.с.),281948.0677966102
Volkswagen,Transporter,T4 (1990—2003),1.9 MT (68 л.с.),391704.7951042611
Volkswagen,Transporter,T4 (1990—2003),2.0 MT (84 л.с.),317641.4652014652
Volkswagen,Transporter,T4 (1990—2003),2.4 MT (75 л.с.),375561.7738853503
Volkswagen,Transporter,T4 (1990—2003),2.4 MT (78 л.с.),325700.26644182124
Volkswagen,Transporter,T4 (1990—2003),2.5 MT (102 л.с.),578382.3394255874
Volkswagen,Transporter,T4 (1990—2003),2.5 MT (88 л.с.),567206.4539473684
Volkswagen,Transporter,T5 (2003—2009),1.9 TDI MT (102 л.с.),858701.6577669902
Volkswagen,Transporter,T5 (2003—2009),1.9 TDI MT (105 л.с.),838546.1203319503
Volkswagen,Transporter,T5 (2003—2009),1.9 TDI MT (85 л.с.),751252.966101695
Volkswagen,Transporter,T5 (2003—2009),2.5 TDI MT (130 л.с.),648216.1891891892
Volkswagen,Transporter,T5 (2003—2009),2.5 TDI MT (131 л.с.),777428.812080537
Volkswagen,Transporter,T5 рестайлинг (2009—2015),2.0 MT (115 л.с.),1034769.1538461539
Volkswagen,Transporter,T5 рестайлинг (2009—2015),2.0 TDI MT (102 л.с.),1126929.1508620689
Volkswagen,Transporter,T5 рестайлинг (2009—2015),2.0 TDI MT (140 л.с.),1100233.4647887324
Volkswagen,Transporter,T6 рестайлинг (2019—2023),2.0 TDI MT (150 л.с.),3854481.081081081
Volkswagen,Vento,I (1991—1998),1.8 MT (75 л.с.),104791.3163265306
Volvo,440,I (1988—1997),1.7 MT (102 л.с.),59333.333333333336
Volvo,440,I (1988—1997),1.8 MT (90 л.с.),76909.09090909091
Volvo,460,I (1988—1997),2.0 MT (110 л.с.),103035.71428571429
Volvo,940,I (1988—1998),2.3 MT (131 л.с.),155929.83629893238
Volvo,S40,I (1995—1999),1.9 MT (140 л.с.),138297.2972972973
Volvo,S40,II (2004—2007),1.6 MT (100 л.с.),449912.5842696629
Volvo,S40,II (2004—2007),1.8 MT (125 л.с.),426758.68387096777
Volvo,S40,II (2004—2007),2.4 AT (140 л.с.),469631.7356687898
Volvo,S40,II рестайлинг (2007—2012),1.8 MT (125 л.с.),503887.0720720721
Volvo,S40,II рестайлинг (2007—2012),2.4 AT (140 л.с.),569069.4721549636
Volvo,S60,I рестайлинг (2004—2009),2.4 AT (140 л.с.),527795.021978022
Volvo,S60,I рестайлинг (2004—2009),2.5 4WD AT (210 л.с.),525721.4301675977
Volvo,S60,II (2010—2013),1.6 T4 AT (180 л.с.),781289.800925926
Volvo,S80,I (1998—2003),2.9 AT (196 л.с.),270277.77777777775
Volvo,S80,II (2006—2010),2.5 AT (200 л.с.),667703.2568181818
Volvo,S80,II рестайлинг 2 (2013—2016),2.5 T5 AT (249 л.с.),1352408.1224489796
Volvo,S90,II (2016—2020),2.0 T4 AT (190 л.с.),3188917.301075269
Volvo,S90,II (2016—2020),2.0 T5 AT (249 л.с.),2732843.892307692
Volvo,V40,I рестайлинг (1999—2004),1.8 AT (125 л.с.),289500.0
Volvo,V40 Cross Country,I (2012—2016),1.6 D2 AMT (115 л.с.),1075859.12605042
Volvo,V40 Cross Country,I (2012—2016),2.0 T4 4WD AT (180 л.с.),1330274.975
Volvo,V60,II (2018—2023),2.0 D AT (190 л.с.),2431727.272727273
Volvo,V90 Cross Country,I (2016—2020),2.0 D4 4WD AT (190 л.с.),3415448.275862069
Volvo,XC40,I (2017—2023),2.0 4WD AT (190 л.с.),3622632.2674418604
Volvo,XC60,I (2008—2013),2.4 D4 4WD AT (163 л.с.),1387675.981818182
Volvo,XC60,I (2008—2013),2.4 D5 4WD AT (215 л.с.),1420506.0
Volvo,XC70,I рестайлинг (2004—2007),2.5 4WD AT (210 л.с.),623383.3989361703
Volvo,XC70,II (2007—2013),2.4 D5 4WD AT (215 л.с.),1430466.7614678899
Volvo,XC70,II рестайлинг (2013—2016),2.4 D4 4WD AT (181 л.с.),1932849.4513274336
Volvo,XC90,I (2002—2006),2.4 D 4WD AT (163 л.с.),709090.8636363636
Volvo,XC90,I (2002—2006),2.5 4WD AT (210 л.с.),645468.4101040119
Volvo,XC90,I рестайлинг (2006—2014),2.4 D5 4WD AT (185 л.с.) 5 мест,1131633.9545454546
Volvo,XC90,I рестайлинг (2006—2014),2.4 D5 4WD AT (200 л.с.) 5 мест,1668869.4077669904
Volvo,XC90,I рестайлинг (2006—2014),2.5 T5 4WD AT (209 л.с.) 5 мест,1126720.640378549
Volvo,XC90,II (2014—2019),2.0 D5 4WD AT (225 л.с.) 5 мест,3002617.112359551
Volvo,XC90,II (2014—2019),2.0 D5 4WD AT (235 л.с.) 5 мест,3782781.9769585254
Vortex,Corda,I (2010—2012),1.5 MT (109 л.с.),162266.8558139535
Vortex,Estina,I (2008—2012),1.6 MT (119 л.с.),198364.24401473298
Vortex,Tingo,I (2010—2012),1.9 AMT (132 л.с.),336063.743718593
Vortex,Tingo,I (2010—2012),1.9 MT (132 л.с.),338504.79853479855
Vortex,Tingo,I рестайлинг (2012—2014),1.8 AT (132 л.с.),430435.36363636365
Vortex,Tingo,I рестайлинг (2012—2014),1.8 MT (132 л.с.),426045.73745173746
ZOTYE,Coupa,I (2018—2023),1.5 MT (143 л.с.),1283163.138888889
ZOTYE,T600,I (2013—2023),2.0 AMT (177 л.с.),1122523.7333333334
ZX,Landmark,I (2005—2009),2.4 4WD MT (126 л.с.),353052.6538461539
Богдан,2110,I (2009—2014),1.6 MT (80 л.с.),178833.08823529413
ВАЗ (LADA),1111 Ока,I (1987—2008),0.6 MT (29 л.с.),52076.576822916664
ВАЗ (LADA),1111 Ока,I (1987—2008),0.7 MT (35 л.с.),90045.57100591715
ВАЗ (LADA),1111 Ока,I (1987—2008),1.0 MT (53 л.с.),94901.64185110664
ВАЗ (LADA),2101,I (1970—1988),1.2 MT (59 л.с.),102641.92911668484
ВАЗ (LADA),2101,I (1970—1988),1.2 MT (64 л.с.),81939.91194968553
ВАЗ (LADA),2102,I (1971—1986),1.2 MT (64 л.с.),162657.5321821036
ВАЗ (LADA),2103,I (1972—1984),1.3 MT (69 л.с.),110244.3140655106
ВАЗ (LADA),2103,I (1972—1984),1.5 MT (75 л.с.),96222.51118568232
ВАЗ (LADA),2104,I (1984—2012),1.3 MT (64 л.с.),70964.4527027027
ВАЗ (LADA),2104,I (1984—2012),1.5 MT (68 л.с.),72746.60316205534
ВАЗ (LADA),2104,I (1984—2012),1.5 MT (75 л.с.),84849.24711596842
ВАЗ (LADA),2105,I (1980—2011),1.3 MT (63 л.с.),66645.01573033708
ВАЗ (LADA),2105,I (1980—2011),1.3 MT (64 л.с.),69573.60371179039
ВАЗ (LADA),2105,I (1980—2011),1.5 MT (75 л.с.),80191.34251290878
ВАЗ (LADA),2105,I (1980—2011),1.6 MT (74 л.с.),100245.28271604938
ВАЗ (LADA),2106,I (1976—2006),1.6 MT (80 л.с.),80723.11477411477
ВАЗ (LADA),2107,I (1982—2012),1.3 MT (135 л.с.),93532.71215880894
ВАЗ (LADA),2107,I (1982—2012),1.3 MT (64 л.с.),67765.09048178613
ВАЗ (LADA),2107,I (1982—2012),1.5 MT (68 л.с.),82149.78301467319
ВАЗ (LADA),2107,I (1982—2012),1.7 MT (80 л.с.),115706.48692264887
ВАЗ (LADA),2108,I (1984—2005),1.3 MT (64 л.с.),76389.38536836683
ВАЗ (LADA),2108,I (1984—2005),1.5 MT (78 л.с.),89995.24649204864
ВАЗ (LADA),2109,I (1987—2011),1.3 MT (64 л.с.),68199.28723404255
ВАЗ (LADA),21099,I (1990—2011),1.3 MT (64 л.с.),67891.2241681261
ВАЗ (LADA),21099,I (1990—2011),1.6 MT (81 л.с.),109223.11117861482
ВАЗ (LADA),2110,I (1995—2014),1.8 MT (98 л.с.),123818.88079470198
ВАЗ (LADA),2111,I (1997—2014),1.5 MT (90 л.с.),92004.86534653466
ВАЗ (LADA),2111,I (1997—2014),1.5 MT (92 л.с.),92851.99239543726
ВАЗ (LADA),2111,I (1997—2014),1.6 MT (90 л.с.),115960.94
ВАЗ (LADA),2112,I (1999—2009),1.5 MT (72 л.с.),98036.45092024539
ВАЗ (LADA),2112,I (1999—2009),1.6 MT (65 л.с.),102149.4797023004
ВАЗ (LADA),2112,I (1999—2009),1.8 MT (123 л.с.),145594.24590163934
ВАЗ (LADA),2113 Samara,I (2004—2013),1.6 MT (82 л.с.),175374.20148026315
ВАЗ (LADA),2113 Samara,I (2004—2013),1.6 MT (98 л.с.),171621.3305785124
ВАЗ (LADA),2115 Samara,I (1997—2013),1.5 MT (68 л.с.),89584.134723336
ВАЗ (LADA),2115 Samara,I (1997—2013),1.6 MT (82 л.с.),154726.08094812164
ВАЗ (LADA),2115 Samara,I (1997—2013),1.6 MT (98 л.с.),128685.19683655536
ВАЗ (LADA),2121 (4x4) Urban,I рестайлинг (2014—2019),1.7 MT (83 л.с.),602673.213483146
ВАЗ (LADA),2121 (4x4) Urban,I рестайлинг 2 (2019—2023),1.7 MT (83 л.с.),890792.3913793104
ВАЗ (LADA),2121 (4x4) Фора,I рестайлинг (1996—2011),1.7 MT (80 л.с.),216408.48987854252
ВАЗ (LADA),2131 (4x4) Urban,I (2016—2019),1.7 MT (83 л.с.),636508.7962085308
ВАЗ (LADA),2329,I (1995—2018),1.7 MT (79 л.с.),311135.16736401676
ВАЗ (LADA),4x4 (Нива),I (1977—2019),1.8 MT (82 л.с.),225684.988
ВАЗ (LADA),Granta,I (2011—2018),1.6 AMT (106 л.с.),479340.30646589905
ВАЗ (LADA),Granta,I (2011—2018),1.6 AT (87 л.с.),458836.7416267943
ВАЗ (LADA),Granta,I (2011—2018),1.6 AT4 (98 л.с.),445084.85714285716
ВАЗ (LADA),Granta,I (2011—2018),1.6 MT (114 л.с.),614370.0708171206
ВАЗ (LADA),Granta,I (2011—2018),1.6 MT (118 л.с.),501654.37463471654
ВАЗ (LADA),Granta,I (2011—2018),1.6 MT 4 (98 л.с.),345756.8202396804
ВАЗ (LADA),Granta,I рестайлинг (2018—2023),1.6 AMT (106 л.с.),655687.0812641083
ВАЗ (LADA),Granta Cross,I рестайлинг (2018—2023),1.6 AMT (106 л.с.),817345.7012987013
ВАЗ (LADA),Granta Cross,I рестайлинг (2018—2023),1.6 MT (106 л.с.),826937.7466887417
ВАЗ (LADA),Granta Cross,I рестайлинг (2018—2023),1.6 MT (87 л.с.),757733.717948718
ВАЗ (LADA),Granta Cross,I рестайлинг (2018—2023),1.6 MT (90 л.с.),822701.6296296297
ВАЗ (LADA),Kalina,I (2004—2013),1.4 MT (88 л.с.),184350.36633663366
ВАЗ (LADA),Kalina,II (2013—2018),1.6 AT (98 л.с.),481433.87765089725
ВАЗ (LADA),Kalina,II (2013—2018),1.6 MT (118 л.с.),512486.97286821704
ВАЗ (LADA),Kalina Cross,II (2014—2018),1.6 MT (106 л.с.),580334.7086223984
ВАЗ (LADA),Kalina Cross,II (2014—2018),1.6 MT (87 л.с.),564002.3537015276
ВАЗ (LADA),Largus,I (2012—2023),1.6 MT (102 л.с.),661404.2447129909
ВАЗ (LADA),Largus,I (2012—2023),1.6 МТ (106 л.с.) CNG,691297.154340836
ВАЗ (LADA),Largus,I рестайлинг (2021—2023),1.6 MT (106 л.с.),1302015.1140544517
ВАЗ (LADA),Largus Cross,I (2013—2021),1.6 MT (102 л.с.),773137.3387096775
ВАЗ (LADA),Largus Cross,I рестайлинг (2021—2023),1.6 MT (106 л.с.),1413204.3976435936
ВАЗ (LADA),Niva,I (2020—2023),1.7 MT (80 л.с.),935562.5343811394
ВАЗ (LADA),Niva Legend,I (2021—2023),1.7 MT (83 л.с.),936913.7457627119
ВАЗ (LADA),Niva Travel,I рестайлинг (2020—2023),1.7 MT (80 л.с.),1175979.8220193954
ВАЗ (LADA),Priora,I (2007—2013),1.8 MT (98 л.с.),239166.82080924854
ВАЗ (LADA),Priora,I рестайлинг (2013—2018),1.6 MT (87 л.с.),458895.72298799467
ВАЗ (LADA),Priora,I рестайлинг (2013—2018),1.8 MT (123 л.с.),447799.02127659577
ВАЗ (LADA),Vesta,I (2015—2023),1.6 MT (106 л.с.) CNG,820046.5943877551
ВАЗ (LADA),Vesta,I (2015—2023),1.8 MT (122 л.с.),878406.3415864282
ВАЗ (LADA),Vesta Cross,I (2017—2023),1.6 CVT (113 л.с.),1314204.4992366412
ВАЗ (LADA),Vesta Cross,I (2017—2023),1.8 AMT (122 л.с.),946988.2086956522
ВАЗ (LADA),XRAY,I (2015—2023),1.6 MT (110 л.с.),698453.9365079365
ВАЗ (LADA),XRAY,I (2015—2023),1.8 AMT (122 л.с.),732936.9365192582
ВАЗ (LADA),XRAY,I (2015—2023),1.8 MT (122 л.с.),770070.9197012138
ВАЗ (LADA),XRAY Cross,I (2018—2023),1.6 CVT (113 л.с.),1210684.2458270106
ВАЗ (LADA),XRAY Cross,I (2018—2023),1.8 MT (122 л.с.),1002288.2851323829
ВИС,2346,I (1998—2021),1.7 MT (81 л.с.),332699.5533980582
ВИС,2347,I (2002—2013),1.6 MT (82 л.с.),272809.5456769984
ВИС,2349,I (2012—2018),1.6 MT (87 л.с.),585154.6265938069
ВИС,2349,I рестайлинг (2018—2023),1.6 MT (87 л.с.),1024999.1140350878
ГАЗ,21 Волга,21 (1956—1970),2.5 MT (75 л.с.),381021.9839679359
ГАЗ,24 Волга,2410 (1985—1992),2.4 MT (100 л.с.),128764.73161033797
ГАЗ,24 Волга,2410 (1985—1992),2.4 MT (90 л.с.),122472.18376068377
ГАЗ,3102 Волга,I (1982—2009),2.3 MT (131 л.с.),151675.00121212122
ГАЗ,3102 Волга,I (1982—2009),2.3 MT (150 л.с.),131914.52282157677
ГАЗ,3102 Волга,I (1982—2009),2.4 MT (137 л.с.),189840.01642335765
ГАЗ,310221 Волга,I (1992—2008),2.3 MT (131 л.с.),181962.8076923077
ГАЗ,31029 Волга,I (1992—1998),2.4 MT (100 л.с.),71699.3012211669
ГАЗ,31029 Волга,I (1992—1998),2.4 MT (90 л.с.),79684.1135802469
ГАЗ,3110 Волга,I (1997—2008),2.3 MT (131 л.с.),91519.21303258145
ГАЗ,3110 Волга,I (1997—2008),2.4 MT (100 л.с.),79314.1960085531
ГАЗ,3110 Волга,I (1997—2008),2.4 MT (81 л.с.),81421.50671550672
ГАЗ,3110 Волга,I (1997—2008),2.4 MT (90 л.с.),76213.51987529229
ГАЗ,31105 Волга,I (2003—2009),2.4 MT (137 л.с.),140234.75934366454
ГАЗ,69,I (1953—1972),2.1 4WD MT (55 л.с.),231559.27884615384
ГАЗ,Volga Siber,I (2008—2010),2.4 AT (143 л.с.),309029.64925373136
ГАЗ,ГАЗель 2705,I (1994—2003),2.3 MT (98 л.с.),131084.40492957746
ГАЗ,ГАЗель 2705,I (1994—2003),2.4 MT (100 л.с.),122429.96359959555
ГАЗ,ГАЗель 2705,I рестайлинг (2003—2010),2.3 4WD MT (110 л.с.),233854.83870967742
ГАЗ,ГАЗель 2705,I рестайлинг (2003—2010),2.4 MT (140 л.с.),249557.58372703413
ГАЗ,ГАЗель 2705,I рестайлинг (2003—2010),2.5 4WD MT (140 л.с.),269535.3506493507
ГАЗ,ГАЗель 2705,I рестайлинг (2003—2010),2.5 MT (124 л.с.),309770.75629139075
ГАЗ,ГАЗель 2705,II (2010—2023),2.5 MT (124 л.с.),480287.18894009216
ГАЗ,ГАЗель 2705,II (2010—2023),2.7 MT (107 л.с.),479446.4971014493
ГАЗ,ГАЗель 2705,II (2010—2023),2.8 D MT (120 л.с.),510018.62555066077
ГАЗ,ГАЗель 2705,II (2010—2023),2.9 4WD MT (107 л.с.),541849.1893491125
ГАЗ,ГАЗель 2705,II (2010—2023),2.9 MT (107 л.с.),453213.89231738035
ГАЗ,ГАЗель 2747,I (2000—2014),2.5 MT (140 л.с.),372252.54233969655
ГАЗ,ГАЗель 2747,I (2000—2014),2.8 D MT (120 л.с.),574266.1380670612
ГАЗ,ГАЗель 2747,I (2000—2014),2.9 MT (107 л.с.),445896.80433686334
ГАЗ,ГАЗель 2747,I (2000—2014),2.9 MT (96 л.с.),238377.3926380368
